publisher,country,organization,annual_publications,start_date,end_date,id,url
American Chemical Society,United States,"California Digital Library (University of California), Statewide California Electronic Library Consortium, California State University",1500,2022-01-01T00:00:00Z,2025-12-31T00:00:00Z,acs2022cdl,https://esac-initiative.org/about/transformative-agreements/agreement-registry/acs2022cdl/
American Chemical Society,United States,GALILEO,350,2023-01-01T00:00:00Z,2026-12-31T00:00:00Z,acs2023galileo,https://esac-initiative.org/about/transformative-agreements/agreement-registry/acs2023galileo/
American Chemical Society,United States,Louisiana State University,35,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z,acs2020lsu,https://esac-initiative.org/about/transformative-agreements/agreement-registry/acs2020lsu/
American Physiological Society,United States,Iowa State University,4,2020-01-01T00:00:00Z,2021-12-31T00:00:00Z,aphs2020iowa,https://esac-initiative.org/about/transformative-agreements/agreement-registry/aphs2020iowa/
Association for Computing Machinery,United States,California Digital Library (University of California),400,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z,acm2020cdl,https://esac-initiative.org/about/transformative-agreements/agreement-registry/acm2020cdl/
Association for Computing Machinery,United States,Iowa State University,15,2020-01-01T00:00:00Z,2022-12-31T00:00:00Z,acm2020iowa,https://esac-initiative.org/about/transformative-agreements/agreement-registry/acm2020iowa/
Association for Computing Machinery,United States,Lyrasis,200,2023-01-07T00:00:00Z,2026-06-30T00:00:00Z,acm2023lyrasis,https://esac-initiative.org/about/transformative-agreements/agreement-registry/acm2023lyrasis/
Association for Computing Machinery,United States,University of Texas at Arlington,8,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,acm2021uta,https://esac-initiative.org/about/transformative-agreements/agreement-registry/acm2021uta/
Cambridge University Press,United States,Big Ten Academic Alliance,355,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,cam2021btaa,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2021btaa/
Cambridge University Press,United States,California Digital Library (University of California),450,2019-01-01T00:00:00Z,2021-12-31T00:00:00Z,cam2019cdl,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2019cdl/
Cambridge University Press,United States,California Digital Library (University of California),320,2022-01-01T00:00:00Z,2024-12-31T00:00:00Z,cam2022cdl,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2022cdl/
Cambridge University Press,United States,GALILEO,100,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,cam2023galileo,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2023galileo/
Cambridge University Press,United States,Iowa State University,40,2020-01-01T00:00:00Z,2022-12-31T00:00:00Z,cam2020iowa,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2020iowa/
Cambridge University Press,United States,Los Alamos National Laboratory,20,2020-01-01T00:00:00Z,2022-12-31T00:00:00Z,cam2020lanl,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2020lanl/
Cambridge University Press,United States,Lyrasis,32,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,cam2023lyrasis,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2023lyrasis/
Cambridge University Press,United States,Montana State University,62,2023-01-07T00:00:00Z,2026-01-07T00:00:00Z,cam2023msu,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2023msu/
Cambridge University Press,United States,Rice University,10,2024-01-01T00:00:00Z,2026-12-31T00:00:00Z,cam2024rice,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2024rice/
Cambridge University Press,United States,University of Arizona,20,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,cam2021uaz,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2021uaz/
Cambridge University Press,United States,University of Texas System Digital Library,56,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,cam2021utexas,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2021utexas/
Cambridge University Press,United States,Vanderbilt University,40,2024-01-01T00:00:00Z,2026-12-31T00:00:00Z,cam2024vanderbilt,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2024vanderbilt/
Canadian Science Publishing,United States,California Digital Library (University of California),87,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,csp2021cdl,https://esac-initiative.org/about/transformative-agreements/agreement-registry/csp2021cdl/
Cold Spring Harbor Laboratory Press,United States,University of Chicago,2,2023-01-01T00:00:00Z,2024-12-31T00:00:00Z,cshl2023uchicago,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cshl2023uchicago/
Company of Biologists,United States,California Digital Library (University of California),44,2021-01-01T00:00:00Z,2024-12-31T00:00:00Z,compbio2021cdl,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2021cdl/
Company of Biologists,United States,Dickinson College,1,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,compbio2023dickinson,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2023dickinson/
Company of Biologists,United States,Georgetown University Medical Center/Dahlgren Memorial Library,2,2023-01-01T00:00:00Z,2023-12-31T00:00:00Z,compbio2023georgetown,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2023georgetown/
Company of Biologists,United States,Gettysburg College,6,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,compbio2023gettysburg,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2023gettysburg/
Company of Biologists,United States,Grinnell College,1,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,compbio2023gc,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2023gc/
Company of Biologists,United States,Icahn School of Medicine at Mount Sinai,20,2024-01-01T00:00:00Z,2026-12-31T00:00:00Z,compbio2024mssm,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2024mssm/
Company of Biologists,United States,Montana State University,84,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,compbio2021msu,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2021msu/
Company of Biologists,United States,Occidental College,5,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,compbio2023oxy,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2023oxy/
Company of Biologists,United States,Portland State University Library,10,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,compbio2021pdx,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2021pdx/
Company of Biologists,United States,The Ohio State University,5,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,compbio2023osu,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2023osu/
Company of Biologists,United States,University of Arizona,2,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,compbio2021uaz,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2021uaz/
Company of Biologists,United States,University of Maine,1,2024-01-01T00:00:00Z,2026-12-31T00:00:00Z,compbio2024maine,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2024maine/
Company of Biologists,United States,University of Nebraska-Lincoln,1,2022-01-01T00:00:00Z,2024-12-31T00:00:00Z,compbio2022unl,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2022unl/
Company of Biologists,United States,University of New Mexico,10,2024-01-01T00:00:00Z,2026-12-31T00:00:00Z,compbio2024unm,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2024unm/
Company of Biologists,United States,University of North Dakota,2,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,compbio2023und,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2023und/
Company of Biologists,United States,University of Richmond,1,2024-01-01T00:00:00Z,2026-12-31T00:00:00Z,compbio2024richmond,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2024richmond/
Company of Biologists,United States,University of San Diego,1,2024-01-01T00:00:00Z,2026-12-31T00:00:00Z,compbio2024sandiego,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2024sandiego/
Company of Biologists,United States,University of South Carolina Columbia,3,2024-01-01T00:00:00Z,2026-12-31T00:00:00Z,compbio2024uscc,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2024uscc/
Company of Biologists,United States,Vanderbilt University,10,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,compbio2023vanderbilt,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2023vanderbilt/
Elsevier,United States,California Digital Library (University of California),4800,2021-01-04T00:00:00Z,2025-03-31T00:00:00Z,els2021cdl,https://esac-initiative.org/about/transformative-agreements/agreement-registry/els2021cdl/
Elsevier,United States,University of Florida,991,2020-01-07T00:00:00Z,2021-12-31T00:00:00Z,els2020ufl,https://esac-initiative.org/about/transformative-agreements/agreement-registry/els2020ufl/
Elsevier,United States,Vanderbilt University,585,2024-01-01T00:00:00Z,2028-12-31T00:00:00Z,els2024vanderbilt,https://esac-initiative.org/about/transformative-agreements/agreement-registry/els2024vanderbilt/
IEEE,United States,California Digital Library (University of California),570,2022-07-15T00:00:00Z,2025-12-31T00:00:00Z,ieee2022cdl,https://esac-initiative.org/about/transformative-agreements/agreement-registry/ieee2022cdl/
IOP Publishing,United States,Big Ten Academic Alliance,375,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,iop2023btaa,https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2023btaa/
IOP Publishing,United States,Iowa State University,10,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,iop2023iowa,https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2023iowa/
IOP Publishing,United States,Lyrasis,28,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,iop2023lyrasis,https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2023lyrasis/
IOP Publishing,United States,Montana State University,85,2022-01-11T00:00:00Z,2025-12-31T00:00:00Z,iop2022msu,https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2022msu/
IOP Publishing,United States,Seton Hall University,2,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,iop2023shu,https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2023shu/
Microbiology Society,United States,Big Ten Academic Alliance,21,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,microbio2023btaa,https://esac-initiative.org/about/transformative-agreements/agreement-registry/microbio2023btaa/
Microbiology Society,United States,Portland State University Library,10,2022-01-01T00:00:00Z,2023-12-31T00:00:00Z,microbio2022pdx,https://esac-initiative.org/about/transformative-agreements/agreement-registry/microbio2022pdx/
Microbiology Society,United States,University of Arizona,2,2022-12-04T00:00:00Z,2022-12-31T00:00:00Z,microbio2022uaz,https://esac-initiative.org/about/transformative-agreements/agreement-registry/microbio2022uaz/
National Academy of Sciences,United States,California Digital Library (University of California),230,2021-01-08T00:00:00Z,2023-07-31T00:00:00Z,nas2021cdl,https://esac-initiative.org/about/transformative-agreements/agreement-registry/nas2021cdl/
Oxford University Press,United States,Iowa State University,66,2020-01-01T00:00:00Z,2022-12-31T00:00:00Z,oxf2020iowa,https://esac-initiative.org/about/transformative-agreements/agreement-registry/oxf2020iowa/
Portland Press,United States,Adelphi University,1,2024-01-01T00:00:00Z,2024-12-31T00:00:00Z,portpress2024adelphi,https://esac-initiative.org/about/transformative-agreements/agreement-registry/portpress2024adelphi/
Portland Press,United States,California Digital Library (University of California),12,2022-01-01T00:00:00Z,2024-12-31T00:00:00Z,portpress2022cdl,https://esac-initiative.org/about/transformative-agreements/agreement-registry/portpress2022cdl/
Portland Press,United States,University of Arizona,1,2020-01-01T00:00:00Z,2022-12-31T00:00:00Z,portpress2020uaz,https://esac-initiative.org/about/transformative-agreements/agreement-registry/portpress2020uaz/
Rockefeller University Press,United States,Montana State University,34,2022-01-01T00:00:00Z,2024-12-31T00:00:00Z,rup2022msu,https://esac-initiative.org/about/transformative-agreements/agreement-registry/rup2022msu/
Rockefeller University Press,United States,University of Texas Southwestern Medical Center,5,2024-01-01T00:00:00Z,2026-12-31T00:00:00Z,rup2024utsw,https://esac-initiative.org/about/transformative-agreements/agreement-registry/rup2024utsw/
Royal Society of Chemistry,United States,Iowa State University,12,2019-01-01T00:00:00Z,2021-12-31T00:00:00Z,rsc2019iow,https://esac-initiative.org/about/transformative-agreements/agreement-registry/rsc2019iow/
Royal Society of Chemistry,United States,Lyrasis,175,2024-01-01T00:00:00Z,2024-12-31T00:00:00Z,rsc2024lyrasis,https://esac-initiative.org/about/transformative-agreements/agreement-registry/rsc2024lyrasis/
Sage,United States,California Digital Library (University of California),750,2022-01-01T00:00:00Z,2024-12-31T00:00:00Z,sage2022cdl,https://esac-initiative.org/about/transformative-agreements/agreement-registry/sage2022cdl/
Sage,United States,GALILEO,250,2024-01-01T00:00:00Z,2028-12-31T00:00:00Z,sage2024galileo,https://esac-initiative.org/about/transformative-agreements/agreement-registry/sage2024galileo/
Sage,United States,Pennsylvania State University,200,2022-01-01T00:00:00Z,2023-12-31T00:00:00Z,sage2022psu,https://esac-initiative.org/about/transformative-agreements/agreement-registry/sage2022psu/
Springer Nature,United States,California Digital Library (University of California),2750,2020-09-30T00:00:00Z,2023-12-31T00:00:00Z,sn2020cdl,https://esac-initiative.org/about/transformative-agreements/agreement-registry/sn2020cdl/
Springer Nature,United States,NorthEast Research Libraries,900,2024-01-01T00:00:00Z,2026-12-31T00:00:00Z,sn2024nerl,https://esac-initiative.org/about/transformative-agreements/agreement-registry/sn2024nerl/
Taylor & Francis,United States,Montana State University,12,2022-10-03T00:00:00Z,2024-12-31T00:00:00Z,tf2022msu,https://esac-initiative.org/about/transformative-agreements/agreement-registry/tf2022msu/
Taylor & Francis,United States,Portland State University Library,20,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,tf2023pdx,https://esac-initiative.org/about/transformative-agreements/agreement-registry/tf2023pdx/
Taylor & Francis,United States,The Ohio State University,215,2020-04-13T00:00:00Z,2022-12-31T00:00:00Z,tf2020osu,https://esac-initiative.org/about/transformative-agreements/agreement-registry/tf2020osu/
Taylor & Francis,United States,The Ohio State University,230,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,tf2023osu,https://esac-initiative.org/about/transformative-agreements/agreement-registry/tf2023osu/
The Royal Society,United States,California Digital Library (University of California),15,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,trs2021cdl,https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2021cdl/
The Royal Society,United States,Lyrasis,20,2023-01-01T00:00:00Z,2023-12-31T00:00:00Z,trs2023lyrasis,https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2023lyrasis/
The Royal Society,United States,Montana State University,80,2023-01-01T00:00:00Z,2023-12-31T00:00:00Z,trs2023msu,https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2023msu/
The Royal Society,United States,The Ohio State University,15,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z,trs2021osu,https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2021osu/
The Royal Society,United States,The Ohio State University,15,2022-01-01T00:00:00Z,2022-12-31T00:00:00Z,trs2022osu,https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2022osu/
The Royal Society,United States,The Ohio State University,15,2023-01-01T00:00:00Z,2023-12-31T00:00:00Z,trs2023osu,https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2023osu/
Walter de Gruyter,United States,Iowa State University,12,2019-01-01T00:00:00Z,2021-12-31T00:00:00Z,degruy2019iowa,https://esac-initiative.org/about/transformative-agreements/agreement-registry/degruy2019iowa/
Walter de Gruyter,United States,The Ohio State University,10,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,degruy2023osu,https://esac-initiative.org/about/transformative-agreements/agreement-registry/degruy2023osu/
Wiley,United States,Big Ten Academic Alliance,4200,2022-01-02T00:00:00Z,2022-12-31T00:00:00Z,wiley2022btaa,https://esac-initiative.org/about/transformative-agreements/agreement-registry/wiley2022btaa/
